ProductName,Price,PcBrand,PcModel,EltCondition,EltWarranty,LaptopScreenSize,PcCpu,PcRam,PcVga,PcDriveCapacity,EltOrigin,Address,ShopRating,Comments
MacBook Pro 2017 i5-8-512 touchbar BH 6 tháng,10500000.0,Apple,Macbook Pro,Đã sử dụng (chưa sửa chữa),4.0,13.95,Intel Core i5,8.0,Onboard,512.0,,Tp Hồ Chí Minh,5.0,28.0
Dell XPS 13 9310 i7-1185G7/16Gb/512Gb/FHD+/New 99%,19700000.0,Dell,XPS,Đã sử dụng (chưa sửa chữa),3.0,13.95,Intel Core i7,16.0,Onboard,512.0,Mỹ,Tp Hồ Chí Minh,5.0,10.0
"HP 348 G7 , i5 thế hệ 10 , đẹp leng keng.",6800000.0,HP,Dòng Khác,Đã sử dụng (chưa sửa chữa),,13.95,Intel Core i5,8.0,Onboard,512.0,,Tp Hồ Chí Minh,5.0,2.0
laptop core 2 có camera,650000.0,Acer,Aspire,Đã sử dụng (chưa sửa chữa),,13.95,Intel Core 2 Duo,2.0,Onboard,128.0,,Bình Dương,4.4,11.0
"Dell Precision 7710 i7-6820HQ Ram 32 SSD 512 17.3""",16500000.0,Dell,Precision,Đã sử dụng (chưa sửa chữa),7.0,17.95,Intel Core i7,64.0,NVIDIA,1500.0,,Tp Hồ Chí Minh,,
Lenovo Gaming Legion 5 15ARH7 R5 6600H/8GB/RTX3050,21990000.0,Lenovo,Legion Y Series,Mới,4.0,15.95,Ryzen 5,8.0,NVIDIA,512.0,,Tp Hồ Chí Minh,4.9,20.0
thanh lý acer a514 i5 th 11 / ram 8gb / ssd 512Gb,9000000.0,Acer,Aspire,Đã sử dụng (chưa sửa chữa),4.0,13.95,Intel Core i5,8.0,,500.0,,Tp Hồ Chí Minh,4.8,5.0
❌Ả Lenovo ThinkPad P1 Gen 2 i7 9750H/16/512/T1000,16900000.0,Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),3.0,15.95,Intel Core i7,16.0,NVIDIA,512.0,Mỹ,Tp Hồ Chí Minh,5.0,7.0
Laptop Asus vivobook14,6000000.0,Asus,Dòng Khác,Đã sử dụng (qua sửa chữa),0.0,13.95,Intel Core i5,4.0,Khác,64.0,,Tp Hồ Chí Minh,,
Vivobook X509-RAM 4GB-SSD 256 GB-SIÊU MẠNH,5900000.0,Asus,VivoBook S Series,Mới,,15.95,,4.0,Onboard,256.0,,Đà Nẵng,3.5,4.0
Laptop Vostro 3510 core i3-1115G4 BH 22.9.2023,7200000.0,Dell,Vostro,Mới,3.0,15.95,Intel Core i3,8.0,Khác,256.0,,Hà Nội,4.6,59.0
Dell Ins 3558 I5 5200u Ram 8G SSD 128G VGA=Đồ Hoạ,5500000.0,Dell,Inspiron,Đã sử dụng (chưa sửa chữa),3.0,15.95,Intel Core i5,8.0,NVIDIA,128.0,Việt Nam,Tp Hồ Chí Minh,5.0,47.0
X1 Yoga Gen 3 i7 8650U 16G SSD512 QHD X360 Keng,11500000.0,Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),,13.95,Intel Core i7,16.0,Onboard,512.0,,Tp Hồ Chí Minh,5.0,17.0
"dell prepison 5510 4k cảm ứng, như mới",10000000.0,Dell,Precision,Đã sử dụng (chưa sửa chữa),,15.95,Intel Core i7,16.0,NVIDIA,256.0,,Tp Hồ Chí Minh,5.0,3.0
"Lenovo Ideapad 5 Pro R5 6600HS/16G/GTX1650/16""2.5K",17990000.0,Lenovo,IdeaPad,Mới,4.0,15.95,Ryzen 5,16.0,NVIDIA,512.0,,Tp Hồ Chí Minh,4.9,20.0
máy tính xách tay i7 4k Amoled 2TB SSD 16GB,19000000.0,Hãng Khác,Dòng Khác,Đã sử dụng (chưa sửa chữa),5.0,15.95,Intel Core i7,16.0,NVIDIA,1500.0,,Khánh Hòa,1.0,1.0
Surface laptop i7 7660U( 8/256 )2k touch siêu sale,8300000.0,Microsoft,Surface,Đã sử dụng (chưa sửa chữa),,13.95,Intel Core i7,8.0,Onboard,256.0,,Tp Hồ Chí Minh,5.0,2.0
Dell latitude 5290 i3 8130u/8g/256g,3600000.0,Dell,Latitude,Đã sử dụng (chưa sửa chữa),0.0,11.95,Intel Core i3,8.0,Onboard,256.0,,Tp Hồ Chí Minh,3.4,3.0
Surface Book 2 15 i7/16/512 gtx 1060 6gb,14500000.0,Microsoft,Surface Book 2,Đã sử dụng (chưa sửa chữa),0.0,15.95,Intel Core i7,16.0,NVIDIA,512.0,,Hà Nội,4.6,3.0
❌Lenovo Thinkpad P1 Gen 2 siu đẹp cấu hình đỉnh⭐️,17500000.0,Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),3.0,15.95,Intel Core i7,16.0,NVIDIA,512.0,,Đồng Nai,4.9,27.0
"Asus X560U,I5-8250U, 512 SSD,R8G,1050 2G,15.6 FHD",7000000.0,Asus,X series,Đã sử dụng (chưa sửa chữa),1.0,15.95,Intel Core i5,8.0,NVIDIA,512.0,,Tp Hồ Chí Minh,4.5,26.0
"bán lap giá 2 củ thương lượng , ngoại hình cũ",2000000.0,Asus,Dòng Khác,Đã sử dụng (chưa sửa chữa),0.0,17.95,Intel Core i3,4.0,Khác,500.0,,Tp Hồ Chí Minh,,
Dell XPS 15 Corei I7 Full HD.,4400000.0,Dell,XPS,Đã sử dụng (chưa sửa chữa),,15.95,Intel Core i7,8.0,NVIDIA,700.0,,Tp Hồ Chí Minh,5.0,2.0
"DELL N4050 ( CORE I3, RAM 4GB, SSD 128GB, 14""HD ).",3200000.0,Dell,Inspiron,Đã sử dụng (chưa sửa chữa),,13.95,Intel Core i3,4.0,,128.0,,Bình Dương,5.0,2.0
Laptop Gaming Nitro 5 ryren 5 Redeon 560X full led,8500000.0,Acer,Nitro 5,Đã sử dụng (chưa sửa chữa),,,Ryzen 5,8.0,NVIDIA,256.0,,Hà Nội,4.3,4.0
Acer Nitro 5 Gaming i7 11800H/8GB/RTX3050Ti/144Hz,16500000.0,Acer,Nitro 5,Mới,4.0,15.95,Intel Core i7,8.0,NVIDIA,512.0,,Tp Hồ Chí Minh,4.9,20.0
"Acer ES1-572, i3-7100U, Ram 4G, 120G, 15.6 HD",3000000.0,Acer,Aspire,Đã sử dụng (chưa sửa chữa),1.0,15.95,Intel Core i3,4.0,Onboard,128.0,,Tp Hồ Chí Minh,4.5,26.0
Macbook Air M1 mới mua dc 1 tháng chính hãng,16500000.0,Apple,Macbook Air,Mới,5.0,13.95,Khác,8.0,Khác,256.0,,Hà Nội,,
"i5 giá rẻ mỏng nhẹ chỉ 1,2kg. Có HDMI xuất hình TV",1300000.0,Toshiba,Dòng Khác,Đã sử dụng (chưa sửa chữa),,13.95,Intel Core i5,4.0,,500.0,,Long An,5.0,3.0
Laptop văn phòng đời mới sang trọng - giá rẻ,6990000.0,HP,Notebook,Đã sử dụng (chưa sửa chữa),5.0,15.95,Intel Core i3,4.0,Onboard,256.0,,Khánh Hòa,4.0,1.0
sony vaio pro pg 5tr7,5700000.0,Sony,Dòng Khác,Đã sử dụng (chưa sửa chữa),4.0,13.95,Intel Core i5,8.0,Onboard,256.0,,Tp Hồ Chí Minh,5.0,1.0
Dell 12.5inch/Core i7-6600U/Ram 8G/ssd 512G,5500000.0,Dell,Latitude,Đã sử dụng (chưa sửa chữa),,11.95,Intel Core i7,8.0,,512.0,,Tp Hồ Chí Minh,4.4,11.0
"Asus S510U, I5-8250U, Ram 8G, SSD 256G, 15.6 FHD",5500000.0,Asus,S series,Đã sử dụng (chưa sửa chữa),1.0,15.95,Intel Core i5,8.0,Onboard,256.0,,Tp Hồ Chí Minh,4.5,26.0
lenovo e440 i5 chơi game liên minh thả ga giá rẽ,2900000.0,Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),1.0,13.95,Intel Core i5,4.0,Onboard,128.0,,An Giang,5.0,1.0
Dell E5570,5600000.0,Dell,Latitude,Mới,1.0,15.95,Intel Core i5,8.0,AMD,256.0,,Hà Nội,,
Asus i3 ram m380,1100000.0,Asus,Dòng Khác,Đã sử dụng (chưa sửa chữa),,15.95,Intel Core i3,4.0,,250.0,,Tp Hồ Chí Minh,5.0,1.0
MacBook Pro 14 inch M2 Pro (16 Core| 16GB| 512GB),47500000.0,Apple,Macbook Pro,Mới,4.0,,Khác,16.0,,512.0,,Hà Nội,4.0,3.0
Bán nhanh Mac Pro 2018,18000000.0,Apple,Macbook Pro Touch Bar,Đã sử dụng (chưa sửa chữa),,15.95,Intel Core i7,16.0,Onboard,256.0,Nhật Bản,Đà Nẵng,,
Asus Rog Strix Gaming G513 - Còn BH Hãng 05/2024,14500000.0,Asus,ROG Strix Scar,Đã sử dụng (chưa sửa chữa),4.0,15.95,Ryzen 7,8.0,NVIDIA,512.0,,Tp Hồ Chí Minh,5.0,5.0
✅MacBook Pro M1 Ram 16GB/ SSD 512GB (Sạc 10 Lần),28900000.0,Apple,Macbook Pro Touch Bar,Đã sử dụng (chưa sửa chữa),,13.95,Khác,16.0,Khác,512.0,,Đà Nẵng,4.8,22.0
dell vostr***0p 16gb 512 màn 16 fullbox,16800000.0,Dell,Vostro,Mới,4.0,15.95,Intel Core i5,16.0,Onboard,512.0,,Hà Nội,4.5,4.0
Laptop MSI Modern 15 A5M 235VN Ryzen 7-5700,10500000.0,MSI,Dòng Khác,Mới,3.0,15.95,Ryzen 7,8.0,Khác,512.0,,Hà Nội,4.6,59.0
"Macbook pro 2015 13inc CPU i7, RAM 16Gb, SSD 512Gb",8200000.0,Apple,Macbook Pro,Đã sử dụng (chưa sửa chữa),0.0,,Intel Core i7,16.0,,512.0,,Hà Nội,4.9,14.0
"Asus X412 Ryzen 5-3500U Ram 8G SSD 128G 14""FHD",5500000.0,Asus,X series,Đã sử dụng (chưa sửa chữa),4.0,13.95,Ryzen 5,8.0,Onboard,64.0,,Tp Hồ Chí Minh,4.8,54.0
Dell Latitude E6430 nồi đồng cối đá,3300000.0,Dell,Latitude,Đã sử dụng (chưa sửa chữa),4.0,13.95,Intel Core i5,8.0,Onboard,128.0,,Đồng Nai,5.0,4.0
MSI Modern 14 2021 like new 99%,8999999.0,MSI,Dòng Khác,Mới,,13.95,Ryzen 5,8.0,Onboard,512.0,,Hải Phòng,3.9,8.0
Surface Laptop Go FullBox chính hãng,13000000.0,Microsoft,Surface,Mới,7.0,13.95,Intel Core i5,8.0,Onboard,256.0,,Bình Dương,4.8,4.0
Thanh lý laptop Hp Core i5 zin đẹp,3300000.0,HP,ProBook,Đã sử dụng (chưa sửa chữa),,15.95,Intel Core i5,4.0,Onboard,128.0,,Hà Nam,4.1,4.0
"Máy HP core i5 th3 , dùng ok hết chỉ có loa nhỏ",2100000.0,HP,Elitebook,Đã sử dụng (chưa sửa chữa),0.0,13.95,Intel Core i5,4.0,Onboard,128.0,,Thừa Thiên Huế,,
"HP Notebook 240 | i3 5005U | 8GB | SSD | 14"" HD",5000000.0,HP,Notebook,Đã sử dụng (chưa sửa chữa),3.0,13.95,Intel Core i3,8.0,Onboard,128.0,,Bình Dương,3.7,5.0
Macbook Pro M1 13 inch 16Gb - 512Gb,28900000.0,Apple,Macbook Pro,Đã sử dụng (chưa sửa chữa),4.0,13.95,Khác,16.0,Onboard,512.0,,Tp Hồ Chí Minh,4.4,30.0
MACBOOK PRO M2 fullbox,23999999.0,Apple,Macbook Pro,Đã sử dụng (chưa sửa chữa),5.0,13.95,,8.0,,256.0,,Thừa Thiên Huế,4.5,2.0
"HP 15EG, i3_1125G4, 8G, SSD 512G, 15.6FHD, VỎ NHÔM",8500000.0,HP,Pavilion,Đã sử dụng (chưa sửa chữa),3.0,15.95,Intel Core i3,8.0,Onboard,512.0,,Tp Hồ Chí Minh,4.8,34.0
MacBook Air 8G/256G chip M1 màu xám,14999000.0,Apple,Macbook Air,Đã sử dụng (chưa sửa chữa),2.0,13.95,Khác,8.0,Onboard,256.0,,Tp Hồ Chí Minh,4.7,17.0
Macbook Pro 16in 2019: i7/16/512/ Vga 4G. Máy đẹp,25500000.0,Apple,Macbook Pro Touch Bar,Đã sử dụng (chưa sửa chữa),,,Intel Core i7,16.0,AMD,512.0,,Đà Nẵng,5.0,1.0
Dell precision 5550 4k T2000,25000000.0,Dell,Precision,Đã sử dụng (chưa sửa chữa),3.0,15.95,Intel Core i7,32.0,NVIDIA,512.0,,Hải Phòng,,
laptop dùng gia đình coi phim nghe nhạc,950000.0,Hãng Khác,Dòng Khác,Đã sử dụng (chưa sửa chữa),,13.95,Intel Core i3,4.0,Khác,320.0,,Đà Nẵng,1.0,2.0
Dell Precision 3510- Dòng máy Trạm giá rẻ,7500000.0,Dell,Precision,Đã sử dụng (chưa sửa chữa),,15.95,Intel Core i5,8.0,AMD,256.0,,Gia Lai,4.7,2.0
Cần bán Laptop HP Elitebook 830 G7 16Gb/256Gb,10500000.0,HP,Elitebook,Đã sử dụng (chưa sửa chữa),0.0,13.95,Intel Core i5,16.0,Onboard,256.0,,Tp Hồ Chí Minh,,
ASUS TUF GAMING FX505 | Cấu hình mạnh mẽ |Đẹp Keng,9890000.0,Asus,FX Series/ZX Series,Đã sử dụng (chưa sửa chữa),4.0,15.95,Ryzen 5,8.0,NVIDIA,512.0,,Đà Nẵng,4.4,8.0
"MBP 14 inch M2 PRO , 12C CPU , 19C GPU / 16GB /1TB",45000000.0,Apple,Macbook Pro Touch Bar,Đã sử dụng (chưa sửa chữa),7.0,13.95,Khác,16.0,Onboard,1000.0,,Tp Hồ Chí Minh,4.7,17.0
X1 carbon gen 9 Core i7-1165G7 16G 512G FHD+,25500000.0,Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),,13.95,Intel Core i7,16.0,Onboard,512.0,,Tp Hồ Chí Minh,5.0,13.0
"Laptop full box giá sinh viên, mua 1 tặng 3",5300000.0,Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),3.0,13.95,Intel Core i5,8.0,Onboard,256.0,,Đắk Lắk,,
"Laptop MSI 14in, ram 8Gb, bộ nhớ 256Gb.",10000000.0,MSI,Dòng Khác,Đã sử dụng (chưa sửa chữa),,13.95,Intel Core i3,8.0,,256.0,,Cần Thơ,5.0,1.0
hp zbook 15 g5 i7 8850h P2000 chuyên đồ hoạ,13200000.0,HP,ZBook,Đã sử dụng (chưa sửa chữa),1.0,15.95,Intel Core i7,16.0,NVIDIA,512.0,,Tp Hồ Chí Minh,5.0,29.0
HP PAVILION 14-DV0534TU/NGUYÊN TEM MÁY ĐẸP,13890000.0,HP,Pavilion,Đã sử dụng (chưa sửa chữa),5.0,13.95,Intel Core i7,8.0,Onboard,512.0,,Tp Hồ Chí Minh,5.0,2.0
Hp Zbook 15 G3 i7 6820Hq/32G/ssd 1T/ M1000M/fhd,10300000.0,HP,ZBook,Đã sử dụng (chưa sửa chữa),4.0,15.95,Intel Core i7,32.0,NVIDIA,1000.0,,Tp Hồ Chí Minh,5.0,6.0
Dell 7450 Core I5 Ram 4G SSD 14' FHD Máy Nhập Đẹp,4500000.0,Hãng Khác,Dòng Khác,Đã sử dụng (chưa sửa chữa),,11.95,Intel Core i5,4.0,,128.0,,Thừa Thiên Huế,4.8,17.0
cần bán laptop cảm ứng sony Vaio A12,18500000.0,Sony,Z Series,Mới,4.0,13.95,Intel Core i7,8.0,Onboard,500.0,Nhật Bản,Lâm Đồng,4.4,4.0
Thinkpad T16 Ryzen 7 6850 16GB 512GB VGA 680M 2HB,25000000.0,Lenovo,ThinkPad,Mới,4.0,15.95,AMD,16.0,AMD,512.0,,Tp Hồ Chí Minh,4.9,8.0
"Dell Precision 3510 i5-6440hq, 16, 256ssd, R9, FHD",7900000.0,Dell,Precision,Đã sử dụng (chưa sửa chữa),4.0,15.95,Intel Core i5,16.0,AMD,256.0,,Tp Hồ Chí Minh,4.8,15.0
"Laptop sinh viên, mua 1 tặng 3",4600000.0,Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),3.0,11.95,Intel Core i5,8.0,Onboard,256.0,,Đắk Lắk,,
𝑫𝒆𝒍𝒍 𝑳𝒂𝒕𝒊𝒕𝒖𝒅𝒆 7280 𝑺𝒊𝒆̂𝒖 𝑵𝒉𝒆̣ -𝑮𝒐̣𝒏 Đ𝒆̣𝒑,4990000.0,Dell,Latitude,Đã sử dụng (chưa sửa chữa),4.0,13.95,Intel Core i5,4.0,Onboard,128.0,,Đà Nẵng,4.4,8.0
MacBook Air M1 | 8G | SSD 256 | LikeNew 99% Gray,15490000.0,Apple,Macbook Air,Đã sử dụng (qua sửa chữa),4.0,13.95,Khác,8.0,Onboard,256.0,,Đà Nẵng,4.4,8.0
DELL LATITUDE 7390 XÁCH TAY MỸ I5 8350 8G 256G FHD,6500000.0,Dell,Latitude,Đã sử dụng (chưa sửa chữa),3.0,13.95,Intel Core i5,8.0,Onboard,256.0,,Tp Hồ Chí Minh,5.0,37.0
Macbook Pro 15 inch 2014 i7 ram 16G SSD500 xấu,5500000.0,Apple,Macbook Pro,Đã sử dụng (chưa sửa chữa),,15.95,Intel Core i7,16.0,AMD,500.0,,Tp Hồ Chí Minh,5.0,2.0
Dell Latitude 5420 i5 - 1135 G7,8900000.0,Dell,Latitude,Đã sử dụng (chưa sửa chữa),4.0,13.95,Intel Core i5,8.0,Onboard,256.0,,Tp Hồ Chí Minh,4.8,11.0
Lenovo E14,6500000.0,Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),,13.95,Intel Core i3,8.0,Onboard,256.0,,Tp Hồ Chí Minh,5.0,4.0
Portege M700 Intel-T7500 4GB-RAM 160GB-HDD,2000000.0,Toshiba,Portege,Đã sử dụng (chưa sửa chữa),,13.95,Intel Core 2 Duo,4.0,,250.0,,Tp Hồ Chí Minh,3.8,9.0
"Hp zbook 14U G6 i7 (8565U,16GB,512GB) Full option",9500000.0,HP,ZBook,Đã sử dụng (chưa sửa chữa),0.0,13.95,Intel Core i7,16.0,AMD,512.0,,Tp Hồ Chí Minh,4.5,14.0
HP Zbook 15 G5 - Máy Trạm Chuyên Đồ Hoạ,14900000.0,HP,ZBook,Đã sử dụng (chưa sửa chữa),,15.95,Intel Core i7,32.0,NVIDIA,512.0,,Bình Dương,4.8,10.0
"Acer Nitro 5 AN515 R5 5600H/GTX1650/15.6"" 144Hz",13500000.0,Acer,Nitro 5,Đã sử dụng (chưa sửa chữa),4.0,15.95,Ryzen 5,8.0,NVIDIA,512.0,,Tp Hồ Chí Minh,5.0,19.0
Dell E5440 - Core I5 Ram 4G SSD Màn 14' Nhập Đẹp..,4300000.0,Hãng Khác,Dòng Khác,Đã sử dụng (chưa sửa chữa),,13.95,Intel Core i5,4.0,,128.0,,Thừa Thiên Huế,4.8,17.0
Laptop HP 840G1 14inch,3600000.0,HP,Elitebook,Đã sử dụng (chưa sửa chữa),3.0,13.95,Intel Core i5,4.0,Onboard,128.0,,Đắk Lắk,,
Laptop văn phòng siêu đẹp chip I7th11 đời mới,14500000.0,Dell,Latitude,Mới,7.0,13.95,Intel Core i7,16.0,Khác,512.0,Việt Nam,Hà Nội,,
Thinkpad T15 Gen 1 Bàn Phím Số Màn hình 15 inch,12900000.0,Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),,15.95,Intel Core i7,16.0,Onboard,256.0,,Tp Hồ Chí Minh,3.6,32.0
Laptop HP Presario v6500 14in SSD 256gb 4gb WIN 10,1499000.0,HP,Dòng Khác,Đã sử dụng (chưa sửa chữa),,13.95,Khác,4.0,Onboard,256.0,,Cần Thơ,3.8,18.0
LAPTOP I3 RAM4GB HDD250GB WEBCAM MIC,900000.0,Dell,Inspiron,Đã sử dụng (qua sửa chữa),4.0,13.95,Intel Core i3,4.0,Onboard,250.0,,Cần Thơ,4.7,57.0
Laptop Acer Nitro 5 - i5 11400H - RTX 3050,20000000.0,Acer,Nitro 5,Đã sử dụng (chưa sửa chữa),4.0,15.95,Intel Core i5,8.0,NVIDIA,512.0,,Tp Hồ Chí Minh,,
"2 xác laptop Folio 947m hư màn, vỏ tạm được",999000.0,HP,Pavilion,Đã sử dụng (chưa sửa chữa),,13.95,Intel Core i5,4.0,AMD,,,Tp Hồ Chí Minh,4.8,41.0
Dell Vostro 3480 Core i3-8145U/8GB SSD 240G VGA ON,4900000.0,Dell,Vostro,Đã sử dụng (chưa sửa chữa),5.0,13.95,Intel Core i3,8.0,Onboard,256.0,Việt Nam,Tp Hồ Chí Minh,,
"Thinkpad X1 Carbon i5-7200U, 8G, 512GB",8700000.0,Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),1.0,13.95,Intel Core i5,8.0,Onboard,512.0,,Thừa Thiên Huế,5.0,9.0
Mac Pro 2015 13in retina máy đẹp ạ,6700000.0,Apple,Macbook Pro,Đã sử dụng (chưa sửa chữa),4.0,13.95,Intel Core i5,8.0,AMD,256.0,,Hà Nội,,
DELL N3521 I3 8G 128G MÁY ĐẸP CHẠY NHANH MƯỢT,3900000.0,Dell,Inspiron,Đã sử dụng (chưa sửa chữa),,15.95,Intel Core i3,8.0,Onboard,128.0,,Tp Hồ Chí Minh,5.0,2.0
"HP 15-da0054TU Core i3 7020U, 4GB 120GB +500GB HDD",3200000.0,HP,Notebook,Đã sử dụng (chưa sửa chữa),,15.95,Intel Core i3,4.0,Onboard,128.0,,Hà Nội,4.8,84.0
HP Pavilon 15AU I5 6200u 4G 128G Vga đồ hoạ 940MX,5500000.0,HP,Pavilion,Đã sử dụng (chưa sửa chữa),,15.95,Intel Core i5,4.0,Khác,128.0,,Tp Hồ Chí Minh,5.0,2.0
"ThinkPad X1 Carbon Gen 6 i7 8550U 16G Ram, 1,1Kg",11800000.0,Lenovo,ThinkPad,Đã sử dụng (chưa sửa chữa),,13.95,Intel Core i7,16.0,Onboard,512.0,Mỹ,Tp Hồ Chí Minh,5.0,23.0
Dell Gaming 7559 Co i7-6700HQ 8GB 128GB 1TB GTX960,7900000.0,Dell,Inspiron,Đã sử dụng (chưa sửa chữa),3.0,15.95,Intel Core i7,8.0,NVIDIA,128.0,,Tp Hồ Chí Minh,4.7,27.0
laptop asus x453MA,950000.0,Asus,X series,Đã sử dụng (chưa sửa chữa),,,Intel Celeron,4.0,Onboard,500.0,,Đà Nẵng,4.9,27.0
Máy còn bảo hành 6 tháng like new cần bán,8400000.0,Apple,Macbook Air,Đã sử dụng (chưa sửa chữa),5.0,13.95,Intel Core i5,8.0,AMD,128.0,,Đà Nẵng,,
Laptop HP ProBook core i5/4G/250G có cổng DP eSata,2990000.0,HP,ProBook,Đã sử dụng (chưa sửa chữa),4.0,13.95,Intel Core i5,4.0,Khác,256.0,,Tp Hồ Chí Minh,4.6,52.0
DELL =TRÀN VIỀN_MỎNG NHẸ_CORE I5*RAM 8G_SSD 256G.,8000000.0,Dell,Inspiron,Mới,4.0,15.95,Intel Core i5,8.0,Onboard,256.0,,Đà Nẵng,4.9,29.0
SALE SỐC CHỈ 4TR5 MACBOOK AIR 11IN 2015 I5/4/128,4500000.0,Apple,Macbook Air,Đã sử dụng (chưa sửa chữa),4.0,11.95,Intel Core i5,4.0,NVIDIA,128.0,,Hà Nội,4.9,11.0
Ailenware M15 R6 I7 11800H/ 32G/1Tb/ RTX3060,27990000.0,Dell,Alienware,Đã sử dụng (chưa sửa chữa),2.0,15.95,Intel Core i7,32.0,NVIDIA,1000.0,,Tp Hồ Chí Minh,4.7,17.0
NEC vespro,1000000.0,Hãng Khác,Dòng Khác,Đã sử dụng (chưa sửa chữa),,15.95,Intel Core i3,4.0,,128.0,,Tp Hồ Chí Minh,2.3,10.0
macbook Air 2015 mỏng đẹp core i5 ram8G/256G có BH,3599000.0,Apple,Macbook Air,Đã sử dụng (chưa sửa chữa),,13.95,Intel Core i5,8.0,,256.0,,Tp Hồ Chí Minh,4.8,15.0
Dell N5437 I5-4200U RAM 4GB SSD 128GB PIN OK,5700000.0,Dell,Inspiron,Đã sử dụng (chưa sửa chữa),,13.95,Intel Core i5,4.0,Onboard,128.0,,Tp Hồ Chí Minh,5.0,10.0
"Asus K43 - Core I3 Ram 4G 500G Màn 14' Máy đẹp,Bền",2300000.0,Hãng Khác,Dòng Khác,Đã sử dụng (chưa sửa chữa),,13.95,Intel Core i3,4.0,,500.0,,Thừa Thiên Huế,4.8,17.0
Dell 5550 - Core I5 Ram 4G SSD 15.6' Máy Nhập Đẹp,5300000.0,Hãng Khác,Dòng Khác,Đã sử dụng (chưa sửa chữa),,15.95,Intel Core i5,8.0,,256.0,,Thừa Thiên Huế,4.8,17.0
Dell M4600 i7 2720QM vga rời chuyên đồ hoạ,2900000.0,Dell,Precision,Đã sử dụng (chưa sửa chữa),1.0,15.95,Intel Core i7,8.0,AMD,128.0,,Bình Dương,4.5,17.0
Bác Macbook Pro Touchbar 2019,15000000.0,Apple,Macbook Pro,Đã sử dụng (chưa sửa chữa),0.0,13.95,Intel Core i5,8.0,Onboard,256.0,,Bình Dương,3.0,3.0
Sỗ lẽ 3 em laptop giá rẽ ưu đãi ssd chạy nhanh,1800000.0,Apple,Dòng Khác,Đã sử dụng (chưa sửa chữa),0.0,15.95,Intel Core i5,8.0,NVIDIA,128.0,,Bình Dương,4.6,13.0
"Lenovo 15IK i3-8130/8G/SSD 120+500G 15.6"" cam mic",4000000.0,Lenovo,IdeaPad,Đã sử dụng (chưa sửa chữa),0.0,15.95,Intel Core i3,8.0,Onboard,128.0,,Cần Thơ,5.0,20.0
💻 Laptop Dell latitude E7270,5000000.0,Dell,Latitude,Đã sử dụng (chưa sửa chữa),,11.95,Intel Core i7,8.0,,256.0,,An Giang,4.5,11.0
Macbook Air Cũ 13 inch 2017 Core i5 1.8GHz 8G 512G,9500000.0,Apple,Macbook Air,Đã sử dụng (chưa sửa chữa),1.0,13.95,Intel Core i5,8.0,Onboard,512.0,,Thừa Thiên Huế,5.0,9.0
Games FIFA - Liên Minh - CAD ngọt,5500000.0,Asus,X series,Đã sử dụng (chưa sửa chữa),1.0,15.95,Intel Core i5,8.0,NVIDIA,512.0,,Tp Hồ Chí Minh,5.0,59.0
"HP EliteBook 840 G2, I5 5300U, 8GB, 128GB, 1GB.",5900000.0,HP,Elitebook,Đã sử dụng (chưa sửa chữa),0.0,13.95,Intel Core i5,8.0,Onboard,128.0,,Tp Hồ Chí Minh,5.0,3.0
Toshiba R63,5500000.0,Toshiba,Dòng Khác,Đã sử dụng (chưa sửa chữa),1.0,13.95,Intel Core i5,8.0,Onboard,256.0,,Thừa Thiên Huế,5.0,9.0
Dell I3 th7 Phục vụ văn phòng học tập,3800000.0,Dell,Inspiron,Đã sử dụng (chưa sửa chữa),1.0,15.95,Intel Core i3,4.0,Onboard,256.0,,Cà Mau,,
Surfacebook 2,12000000.0,Microsoft,Surface Book 2,Đã sử dụng (chưa sửa chữa),0.0,13.95,Intel Core i7,16.0,NVIDIA,512.0,,Tp Hồ Chí Minh,5.0,5.0
Laptop Sony Vaio,3100000.0,Sony,Dòng Khác,Đã sử dụng (chưa sửa chữa),0.0,17.95,Intel Core i5,4.0,Khác,500.0,,Hà Nội,,
Macbook Pro 13 TouchPad i5 16gb 256gb nguyên zin,10999999.0,Apple,Macbook Pro Touch Bar,Đã sử dụng (chưa sửa chữa),0.0,13.95,Intel Core i5,16.0,Onboard,256.0,,Tp Hồ Chí Minh,4.6,18.0
Mackbook đời 2008,2000000.0,Apple,Macbook,Đã sử dụng (chưa sửa chữa),,13.95,,4.0,Onboard,250.0,,Đồng Tháp,3.7,3.0
Bán laptop như hình đang xài,1100000.0,Acer,Dòng Khác,Đã sử dụng (chưa sửa chữa),0.0,17.95,Intel Core i5,32.0,AMD,500.0,,Tp Hồ Chí Minh,4.0,37.0
DELL XPS 9360 i7,11500000.0,Dell,XPS,Đã sử dụng (chưa sửa chữa),,13.95,Intel Core i7,8.0,,512.0,,Đà Nẵng,3.9,5.0
